replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
a4b2dda9-9772-407d-90e2-c22bedad3728;series 4 game 4;Mannfield (Dusk);2025-10-31 01:36:06;loss;BMM;BBB;TheLakeEffekt;23;Octane;216;1;0;0;4;7;5;2;25;248;49;1506;927;579;10;52;140;0;140;0;14;43.09;29.34;66;93;15;1335;441179;213.65;59.87;130.77;36.65;12.43;3.48;243.04;68.11;108.8;30.49;5;1.4;5.81;0.14;43;113.5;31.27;121.9;33.58;117.28;32.87;239.56;67.13;117.28;32.87;239.81;67.2;117.03;32.8;176.96;49.59;109.83;30.78;70.06;19.63;3108;3132;3094;3770;0;1
a4b2dda9-9772-407d-90e2-c22bedad3728;series 4 game 4;Mannfield (Dusk);2025-10-31 01:36:06;win;BBB;BMM;Authurm19;23;Octane;456;1;1;2;2;7;1;0;50;371;54.85;2214;1647;567;21;50;343;200;143;2;12;32.13;45.01;315;468;0;1544;517950;158.92;44;159.88;44.27;42.38;11.73;194.28;53.79;151.21;41.86;15.7;4.35;10.28;0.1;101;123.1;33.91;98.4;27.11;79.86;22.11;281.33;77.89;79.86;22.11;239.37;66.27;121.82;33.73;170.62;47.24;116.69;32.31;73.88;20.45;2704;2710;2668;3489;2;0
a4b2dda9-9772-407d-90e2-c22bedad3728;series 4 game 4;Mannfield (Dusk);2025-10-31 01:36:06;win;BBB;BMM;Burt;23;Octane;553;3;1;0;4;7;1;0;75;303;49.58;1680;973;707;12;64;268;89;179;1;17;14.29;16.81;102;234;18;1399;468320;198.93;55.12;140.61;38.96;21.36;5.92;214.02;59.3;133.04;36.86;13.85;3.84;8.7;0.09;92;129;35.54;109.9;30.28;82.32;22.81;278.58;77.19;82.32;22.81;233.01;64.56;127.9;35.44;172.25;47.73;121.54;33.68;67.12;18.6;3342;3413;3283;3755;0;0
a4b2dda9-9772-407d-90e2-c22bedad3728;series 4 game 4;Mannfield (Dusk);2025-10-31 01:36:06;win;BBB;BMM;Bubbles3913;23;Octane;572;1;2;3;1;7;1;1;100;378;55.22;2468;1801;667;24;62;812;533;279;8;25;16.74;49.09;227;640;267;1514;505812;158.52;44.01;158.52;44.01;43.11;11.97;220.96;61.35;126.42;35.1;12.76;3.54;3.58;0.1;37;87.1;23.99;128.6;35.43;105.37;29.26;254.77;70.74;105.37;29.26;200.85;55.77;159.29;44.23;154.87;43;93.96;26.09;111.32;30.91;2992;2956;3055;3807;0;1
7d0d2225-4a53-4281-a451-e73e3c1054b3;series 4 game 5;Mannfield (Dusk);2025-10-31 01:44:44;win;BMM;BBB;Axim0v;22;Breakout;811;3;0;3;4;10;1;1;75;400;39.05;2344;1851;493;20;44;400;300;100;3;9;62.05;33.74;392;148;0;1580;539320;160.84;43.77;155.79;42.39;50.86;13.84;219.71;59.79;129.05;35.12;18.72;5.09;5.25;0.12;44;104.8;28.56;119.3;32.51;93.92;25.56;273.56;74.44;93.92;25.56;264.75;72.04;102.73;27.96;207.69;56.52;99.49;27.07;60.29;16.41;3077;2793;3349;4089;0;0
7d0d2225-4a53-4281-a451-e73e3c1054b3;series 4 game 5;Mannfield (Dusk);2025-10-31 01:44:44;win;BMM;BBB;TheLakeEffekt;23;Octane;572;1;3;2;4;10;1;0;25;340;58.15;1936;1489;447;18;40;537;416;121;5;12;16.78;33.62;115;326;91;1382;467584;202.32;55.54;137.76;37.82;24.19;6.64;244.32;67.07;116.94;32.1;3.02;0.83;5.2;0.12;42;81.8;22.29;131.4;35.8;102.01;28;262.27;72;102.01;28;240.36;65.98;123.91;34.02;199.17;54.67;81.53;22.38;83.58;22.94;3126;3076;3154;3887;1;1
7d0d2225-4a53-4281-a451-e73e3c1054b3;series 4 game 5;Mannfield (Dusk);2025-10-31 01:44:44;win;BMM;BBB;Selena Gomez;11505;;317;1;0;2;1;10;1;0;100;323;49.01;1939;1259;680;15;61;135;47;88;1;9;56.46;28.21;307;262;52;1302;428195;206.45;58.04;111.77;31.42;37.48;10.54;234.22;65.85;112.7;31.68;8.77;2.47;9.26;0.17;55;166.4;45.34;93.7;25.53;70.21;19.74;285.49;80.26;70.21;19.74;304.81;85.7;50.85;14.3;246.33;69.25;85.04;23.91;24.33;6.84;3687;4254;3213;4163;0;2
7d0d2225-4a53-4281-a451-e73e3c1054b3;series 4 game 5;Mannfield (Dusk);2025-10-31 01:44:44;loss;BBB;BMM;Authurm19;23;Octane;275;0;1;1;2;9;5;3;0;365;57.89;2233;1537;696;18;60;264;61;203;1;17;30.94;56.35;302;304;38;1570;534896;148.91;40.62;178.08;48.57;39.62;10.81;221.34;60.37;133.83;36.5;11.44;3.12;11.25;0.09;127;142;38.69;97.5;26.57;116.89;31.88;249.71;68.12;116.89;31.88;229.39;62.57;137.21;37.43;160.29;43.72;131.03;35.74;75.28;20.53;3010;3115;2888;3839;1;0
7d0d2225-4a53-4281-a451-e73e3c1054b3;series 4 game 5;Mannfield (Dusk);2025-10-31 01:44:44;loss;BBB;BMM;Bubbles3913;23;Octane;164;0;0;0;2;9;5;1;0;414;44.37;2554;1909;645;24;57;756;469;287;6;25;63.89;40.11;278;496;130;1514;512417;165.04;45.28;164.94;45.26;34.48;9.46;203.66;55.88;146.11;40.09;14.69;4.03;4.08;0.12;35;84;22.89;137.2;37.38;126.21;34.63;238.25;65.37;126.21;34.63;194.89;53.47;169.57;46.53;144.48;39.64;109.77;30.12;110.21;30.24;2813;2589;3064;3754;1;1
7d0d2225-4a53-4281-a451-e73e3c1054b3;series 4 game 5;Mannfield (Dusk);2025-10-31 01:44:44;loss;BBB;BMM;Burt;23;Octane;328;1;0;1;6;9;5;1;16.67;337;50.52;1869;1218;651;17;56;365;187;178;3;15;33.98;24.09;341;452;112;1462;497064;171.14;46.59;166.28;45.27;29.88;8.14;203.64;55.44;161.62;44;2.04;0.56;8.56;0.09;99;119.1;32.45;106.6;29.05;114.35;31.13;252.95;68.87;114.35;31.13;218.1;59.38;149.2;40.62;159.43;43.41;110.32;30.04;97.54;26.56;3301;3049;3590;3868;1;0
